Drug1_ID,Drug2_ID,Y,Neg samples
DB00798,DB00399,0,DB00514
DB00763,DB00900,0,DB00330
DB01004,DB00176,0,DB00196
DB01204,DB01238,0,DB01128
DB00612,DB00535,0,DB00273
DB01203,DB00191,0,DB01416
DB01197,DB00426,0,DB00879
DB00967,DB00198,0,DB00252
DB00250,DB00851,0,DB00889
DB01263,DB00188,0,DB00480
DB00582,DB00612,0,DB00199
DB00790,DB01041,0,DB00331
DB00853,DB00363,0,DB00542
DB01129,DB00947,0,DB01586
DB00361,DB00909,0,DB00753
DB00709,DB00990,0,DB00622
DB00869,DB00684,0,DB01079
DB01173,DB00399,0,DB01009
DB01115,DB00673,0,DB00250
DB01042,DB00983,0,DB00813
DB00968,DB00484,0,DB01248
DB00295,DB00209,0,DB00252
DB00611,DB00983,0,DB01236
DB00909,DB01016,0,DB00620
DB00612,DB00833,0,DB00564
DB01195,DB00649,0,DB01331
DB00884,DB01242,0,DB01069
DB00945,DB01236,0,DB01124
DB00248,DB01273,0,DB01033
DB01077,DB00503,0,DB00328
DB01048,DB00915,0,DB00881
DB00577,DB00673,0,DB01126
DB00710,DB01067,0,DB01047
DB00555,DB00605,0,DB00611
DB01004,DB00585,0,DB00880
DB00439,DB00787,0,DB00401
DB00742,DB01190,0,DB00675
DB00673,DB00533,0,DB00175
DB00658,DB00331,0,DB00675
DB00996,DB00439,0,DB00477
DB00222,DB01105,0,DB01068
DB00658,DB00749,0,DB00938
DB01060,DB00549,0,DB00912
DB00921,DB01062,0,DB00883
DB00530,DB00611,0,DB01082
DB01044,DB00501,0,DB00442
DB00958,DB00915,0,DB01155
DB00627,DB00850,0,DB01233
DB00763,DB01023,0,DB00363
DB00438,DB00950,0,DB00842
DB00194,DB00881,0,DB01006
DB00448,DB00538,0,DB00620
DB00458,DB00820,0,DB00198
DB00661,DB00401,0,DB00512
DB00851,DB00795,0,DB01202
DB00624,DB00684,0,DB01048
DB00244,DB01022,0,DB00678
DB00216,DB00188,0,DB01222
DB00530,DB00523,0,DB00394
DB00869,DB00401,0,DB00482
DB00953,DB00624,0,DB00343
DB01042,DB01233,0,DB01117
DB00115,DB00684,0,DB00176
DB01586,DB00683,0,DB00209
DB01586,DB00794,0,DB01238
DB01045,DB01142,0,DB00990
DB00530,DB01022,0,DB00712
DB00346,DB00136,0,DB00415
DB01026,DB00477,0,DB00439
DB00698,DB02379,0,DB01263
DB00477,DB00310,0,DB00717
DB00590,DB01217,0,DB00829
DB01248,DB01149,0,DB00419
DB00330,DB00541,0,DB01036
DB00440,DB01203,0,DB00115
DB00820,DB01044,0,DB00346
DB00920,DB01156,0,DB00775
DB01059,DB01167,0,DB00396
DB00798,DB01097,0,DB00218
DB01193,DB00328,0,DB00193
DB00310,DB00216,0,DB00257
DB01009,DB01162,0,DB01042
DB00494,DB00668,0,DB00631
DB01048,DB01216,0,DB01137
DB01248,DB00328,0,DB00586
DB00605,DB01117,0,DB01416
DB01008,DB01001,0,DB01105
DB00512,DB00496,0,DB01127
DB00710,DB00184,0,DB00900
DB00454,DB00883,0,DB00523
DB00983,DB01110,0,DB00356
DB00398,DB00983,0,DB00191
DB00710,DB00188,0,DB00379
DB00642,DB00199,0,DB01181
DB01140,DB00669,0,DB00186
DB00204,DB01097,0,DB00346
DB00398,DB00533,0,DB00390
DB00580,DB00850,0,DB01020
DB00900,DB00668,0,DB00818
DB00842,DB01188,0,DB00136
DB00742,DB00776,0,DB00320
DB00601,DB00470,0,DB00460
DB01118,DB00477,0,DB00350
DB01204,DB00877,0,DB01204
DB00423,DB00878,0,DB00492
DB00654,DB00878,0,DB00524
DB00445,DB00549,0,DB00701
DB00798,DB00958,0,DB00619
DB00582,DB00184,0,DB00361
DB01110,DB01016,0,DB00320
DB00244,DB00900,0,DB00945
DB00207,DB01242,0,DB00285
DB00698,DB00544,0,DB02300
DB00455,DB00869,0,DB00584
DB00582,DB00279,0,DB00238
DB00441,DB00577,0,DB00747
DB01236,DB00426,0,DB00542
DB01242,DB01611,0,DB01060
DB00115,DB00333,0,DB00227
DB01085,DB00897,0,DB00631
DB00798,DB00808,0,DB01114
DB00238,DB01023,0,DB01118
DB00377,DB01022,0,DB00819
DB00153,DB01079,0,DB00714
DB01033,DB00423,0,DB00570
DB00381,DB05271,0,DB00958
DB00745,DB06151,0,DB00873
DB00619,DB00501,0,DB00950
DB01589,DB01041,0,DB00796
DB01162,DB00379,0,DB00715
DB00327,DB00523,0,DB01233
DB01115,DB00833,0,DB00612
DB00496,DB00468,0,DB00975
DB00820,DB00284,0,DB00752
DB00819,DB01023,0,DB00879
DB00620,DB00683,0,DB00281
DB01105,DB00987,0,DB00186
DB01204,DB00749,0,DB01186
DB00350,DB00317,0,DB01136
DB01059,DB00496,0,DB00753
DB01197,DB00208,0,DB00493
DB00194,DB00973,0,DB01212
DB00465,DB00951,0,DB01149
DB00627,DB00622,0,DB00402
DB01413,DB01079,0,DB00181
DB00669,DB00494,0,DB00945
DB01291,DB00494,0,DB00264
DB00530,DB00605,0,DB01242
DB00188,DB00273,0,DB00757
DB00921,DB00762,0,DB00598
DB00990,DB00470,0,DB01248
DB00379,DB00668,0,DB00339
DB00967,DB01181,0,DB01127
DB00681,DB00489,0,DB00999
DB01033,DB00734,0,DB00216
DB00967,DB00673,0,DB00334
DB00770,DB00402,0,DB01264
DB00642,DB01327,0,DB00715
DB01217,DB00207,0,DB00809
DB00818,DB00495,0,DB00356
DB00773,DB00737,0,DB00158
DB01263,DB00783,0,DB00196
DB00492,DB01043,0,DB00180
DB00818,DB00690,0,DB01036
DB00563,DB01264,0,DB01149
DB00962,DB00270,0,DB00186
DB00194,DB01044,0,DB01022
DB00611,DB00177,0,DB00999
DB00115,DB01117,0,DB00270
DB00897,DB01117,0,DB00763
DB00204,DB01217,0,DB01197
DB00363,DB00889,0,DB00983
DB00542,DB00531,0,DB00472
DB00601,DB00669,0,DB01327
DB00489,DB01117,0,DB00577
DB00162,DB00215,0,DB00950
DB00582,DB00402,0,DB00310
DB00482,DB00753,0,DB00270
DB00503,DB01006,0,DB00920
DB00833,DB00176,0,DB00897
DB00884,DB00191,0,DB00495
DB00773,DB01595,0,DB00970
DB01204,DB00465,0,DB00424
DB02379,DB00983,0,DB00196
DB00424,DB01097,0,DB00341
DB00605,DB00656,0,DB00934
DB01217,DB01232,0,DB01327
DB00874,DB00496,0,DB01173
DB01195,DB00461,0,DB00713
DB00203,DB00819,0,DB00207
DB00343,DB00900,0,DB01118
DB01044,DB00503,0,DB00373
DB01203,DB00605,0,DB00396
DB00454,DB00808,0,DB00802
DB00921,DB01149,0,DB01029
DB00900,DB01611,0,DB00862
DB00999,DB00319,0,DB00162
DB01611,DB00470,0,DB01410
DB00851,DB00557,0,DB00175
DB00455,DB00742,0,DB00950
DB01006,DB00317,0,DB00477
DB00820,DB00208,0,DB00853
DB00975,DB01022,0,DB00770
DB01232,DB01006,0,DB00379
DB01215,DB01006,0,DB00683
DB00763,DB00887,0,DB00776
DB00798,DB00370,0,DB00294
DB00115,DB00184,0,DB00632
DB01076,DB01117,0,DB01586
DB00697,DB00650,0,DB01195
DB01042,DB00421,0,DB00642
DB00180,DB06151,0,DB00605
DB00991,DB00951,0,DB00590
DB00377,DB00584,0,DB00501
DB00590,DB00315,0,DB01362
DB00424,DB00455,0,DB00819
DB00330,DB00484,0,DB00502
DB00862,DB01005,0,DB00433
DB00454,DB00906,0,DB01167
DB01036,DB01117,0,DB00188
DB01048,DB01188,0,DB00709
DB01193,DB00191,0,DB00512
DB00315,DB00379,0,DB00184
DB00585,DB01016,0,DB01076
DB00524,DB00523,0,DB01233
DB00542,DB00410,0,DB00370
DB00454,DB00367,0,DB00818
DB01136,DB01188,0,DB01327
DB01044,DB01043,0,DB00557
DB00361,DB00501,0,DB00193
DB01149,DB01232,0,DB00952
DB00697,DB00582,0,DB00468
DB00472,DB01005,0,DB00273
DB01173,DB01126,0,DB01204
DB00874,DB00675,0,DB00608
DB01291,DB00794,0,DB00294
DB00710,DB00191,0,DB00853
DB00535,DB00524,0,DB00681
DB01223,DB00577,0,DB05271
DB00806,DB00857,0,DB01069
DB00426,DB00878,0,DB00580
DB00198,DB00549,0,DB00317
DB00999,DB00742,0,DB00916
DB00577,DB00850,0,DB01233
DB00624,DB01173,0,DB00523
DB00906,DB00199,0,DB00879
DB00203,DB00198,0,DB00295
DB01097,DB00684,0,DB00710
DB00361,DB01232,0,DB00641
DB01062,DB01105,0,DB00859
DB00250,DB00317,0,DB00268
DB00424,DB01126,0,DB00859
DB00426,DB00423,0,DB00284
DB00612,DB01062,0,DB00404
DB00642,DB01072,0,DB01079
DB00441,DB00967,0,DB00367
DB00193,DB00900,0,DB00623
DB00962,DB01610,0,DB00178
DB01044,DB00494,0,DB01186
DB02379,DB00887,0,DB00715
DB00208,DB00909,0,DB00684
DB00681,DB01142,0,DB02300
DB00321,DB01085,0,DB01229
DB00959,DB00912,0,DB00747
DB00580,DB01045,0,DB01197
DB01586,DB00737,0,DB00390
DB00327,DB00277,0,DB00714
DB00493,DB01016,0,DB00924
DB00495,DB00972,0,DB00862
DB00335,DB00683,0,DB00724
DB00244,DB00921,0,DB00331
DB00204,DB00806,0,DB00580
DB01204,DB00402,0,DB01589
DB00585,DB00277,0,DB00381
DB00208,DB01609,0,DB00315
DB00315,DB00806,0,DB00998
DB00649,DB01060,0,DB00586
DB00625,DB00480,0,DB00678
DB00477,DB01079,0,DB00804
DB00962,DB00480,0,DB00332
DB01413,DB00983,0,DB00136
DB00465,DB00377,0,DB00227
DB00611,DB01079,0,DB00443
DB00465,DB00284,0,DB00811
DB00601,DB00468,0,DB00987
DB01142,DB00684,0,DB00242
DB00480,DB00900,0,DB00218
DB00962,DB00869,0,DB00593
DB00681,DB01216,0,DB00590
DB01026,DB00575,0,DB00780
DB00658,DB00951,0,DB01132
DB01595,DB00749,0,DB00252
DB00208,DB00620,0,DB00501
DB00333,DB01190,0,DB00603
DB01048,DB00395,0,DB01039
DB00993,DB00399,0,DB01183
DB00658,DB01045,0,DB00829
DB00991,DB00675,0,DB01042
DB01413,DB01110,0,DB00623
DB00346,DB00620,0,DB00608
DB00541,DB01095,0,DB00999
DB00270,DB00698,0,DB00952
DB00410,DB00549,0,DB01260
DB00398,DB00281,0,DB01242
DB01273,DB01167,0,DB00697
DB01236,DB00544,0,DB01623
DB00622,DB00715,0,DB00695
DB00622,DB01142,0,DB00443
DB00455,DB01264,0,DB00213
DB00395,DB00495,0,DB00542
DB00580,DB00833,0,DB01249
DB00395,DB00684,0,DB00656
DB02379,DB00396,0,DB00758
DB00601,DB00675,0,DB00264
DB01009,DB00698,0,DB00493
DB00991,DB00238,0,DB00209
DB01203,DB00377,0,DB00811
DB00710,DB00238,0,DB00861
DB00361,DB01118,0,DB00177
DB00745,DB00238,0,DB00577
DB00244,DB00684,0,DB00351
DB00216,DB00695,0,DB01048
DB00983,DB00915,0,DB00408
DB01211,DB00622,0,DB00684
DB00410,DB00184,0,DB00224
DB00268,DB00619,0,DB01060
DB00351,DB00794,0,DB00278
DB01240,DB00877,0,DB00975
DB00874,DB00188,0,DB01036
DB00346,DB00958,0,DB00678
DB00328,DB00897,0,DB00320
DB00851,DB01020,0,DB00545
DB00319,DB00404,0,DB00601
DB00612,DB01242,0,DB01211
DB01026,DB00559,0,DB00708
DB00270,DB00795,0,DB00465
DB02379,DB00317,0,DB00900
DB00196,DB00989,0,DB01219
DB00603,DB00502,0,DB00512
DB00458,DB00410,0,DB00906
DB01085,DB01126,0,DB00367
DB01167,DB01016,0,DB00440
DB00819,DB00989,0,DB01221
DB00953,DB00864,0,DB01249
DB00953,DB00136,0,DB00970
DB00284,DB01072,0,DB00390
DB01101,DB01238,0,DB00860
DB00710,DB00423,0,DB00394
DB00394,DB01190,0,DB01233
DB01195,DB00857,0,DB00330
DB00277,DB01022,0,DB00153
DB00757,DB00523,0,DB00524
DB00524,DB01589,0,DB00537
DB01162,DB00284,0,DB00291
DB00869,DB01211,0,DB00661
DB01149,DB01610,0,DB00394
DB01413,DB00851,0,DB00356
DB00424,DB00423,0,DB00878
DB00862,DB00993,0,DB01036
DB01190,DB01126,0,DB00331
DB00454,DB01023,0,DB00295
DB00708,DB00715,0,DB01155
DB00889,DB01039,0,DB00999
DB00186,DB00457,0,DB01095
DB00806,DB00238,0,DB00198
DB00820,DB00776,0,DB00862
DB01203,DB01217,0,DB00470
DB00248,DB00535,0,DB01238
DB00542,DB00493,0,DB01204
DB00398,DB00424,0,DB00363
DB00770,DB00214,0,DB00531
DB00424,DB01036,0,DB00209
DB00993,DB00683,0,DB00861
DB00262,DB00502,0,DB00927
DB00953,DB02379,0,DB01221
DB00465,DB00650,0,DB00669
DB00530,DB00921,0,DB00555
DB00440,DB06151,0,DB00959
DB00951,DB01117,0,DB00379
DB00542,DB00673,0,DB01079
DB00601,DB00900,0,DB00822
DB01203,DB00938,0,DB00570
DB01042,DB00490,0,DB00900
DB00947,DB00207,0,DB00338
DB00379,DB00938,0,DB00279
DB00798,DB00327,0,DB00295
DB01004,DB00461,0,DB00631
DB00627,DB01045,0,DB00531
DB00742,DB01238,0,DB00214
DB01291,DB00310,0,DB00863
DB00582,DB00313,0,DB00512
DB01586,DB01609,0,DB00993
DB01217,DB00277,0,DB00700
DB00642,DB00916,0,DB00593
DB00967,DB00658,0,DB00967
DB01004,DB01023,0,DB01167
DB00262,DB01050,0,DB01140
DB00480,DB00395,0,DB00281
DB00836,DB00277,0,DB00493
DB00889,DB01020,0,DB00424
DB00502,DB00227,0,DB00969
DB00862,DB00317,0,DB00704
DB00327,DB00804,0,DB01023
DB00542,DB00544,0,DB00313
DB00394,DB00675,0,DB01069
DB00181,DB00877,0,DB00745
DB01045,DB00909,0,DB00563
DB00990,DB00426,0,DB00881
DB01204,DB00656,0,DB01085
DB00883,DB00804,0,DB00457
DB00808,DB00524,0,DB01611
DB00222,DB00921,0,DB00181
DB00808,DB00257,0,DB00338
DB00819,DB01039,0,DB00533
DB00630,DB00191,0,DB01611
DB01085,DB01083,0,DB00745
DB00373,DB00874,0,DB00938
DB01586,DB00184,0,DB01413
DB00441,DB01167,0,DB00341
DB01236,DB01595,0,DB00773
DB00176,DB00776,0,DB01173
DB00493,DB00490,0,DB01222
DB01236,DB00530,0,DB00195
DB00990,DB01048,0,DB00213
DB01045,DB00605,0,DB00136
DB01197,DB00611,0,DB00796
DB00790,DB01595,0,DB02300
DB01173,DB01072,0,DB01137
DB01203,DB00906,0,DB00209
DB00850,DB01020,0,DB00465
DB00962,DB00351,0,DB00499
DB01026,DB01083,0,DB00658
DB00669,DB00188,0,DB00465
DB00493,DB00734,0,DB00178
DB00996,DB00717,0,DB00275
DB01004,DB00413,0,DB00153
DB01193,DB00601,0,DB00934
DB00990,DB00334,0,DB00310
DB00945,DB01589,0,DB01156
DB00877,DB01117,0,DB01112
DB00540,DB00763,0,DB01204
DB01212,DB00321,0,DB01224
DB01236,DB00745,0,DB00398
DB00472,DB00673,0,DB00448
DB01195,DB00993,0,DB00859
DB00194,DB00883,0,DB00631
DB00853,DB00321,0,DB00620
DB01217,DB00745,0,DB01190
DB00770,DB00334,0,DB01193
DB00413,DB01263,0,DB01072
DB01118,DB01072,0,DB00603
DB02300,DB01190,0,DB00799
DB01026,DB00619,0,DB01156
DB01115,DB00198,0,DB00989
DB01217,DB01022,0,DB00460
DB00203,DB00216,0,DB00214
DB00884,DB00747,0,DB01183
DB00465,DB00983,0,DB00642
DB02379,DB01610,0,DB00313
DB01026,DB00377,0,DB00795
DB00530,DB00773,0,DB00470
DB01193,DB00279,0,DB00861
DB00426,DB01110,0,DB00285
DB00454,DB00612,0,DB00945
DB00864,DB00947,0,DB01132
DB01004,DB01118,0,DB00851
DB01115,DB00763,0,DB00398
DB00319,DB00401,0,DB00695
DB00762,DB01222,0,DB00281
DB00658,DB00794,0,DB00296
DB01167,DB00481,0,DB01254
DB00363,DB00317,0,DB01033
DB00207,DB01126,0,DB00654
DB00531,DB00921,0,DB01022
DB00622,DB00399,0,DB00496
DB00990,DB00480,0,DB00633
DB00625,DB00216,0,DB00918
DB00346,DB00757,0,DB00601
DB00422,DB01190,0,DB01124
DB00796,DB00668,0,DB00906
DB01162,DB00625,0,DB01050
DB00377,DB01044,0,DB00608
DB00673,DB00883,0,DB00399
DB00881,DB01105,0,DB00277
DB00279,DB00502,0,DB00575
DB00279,DB00938,0,DB00700
DB00991,DB00912,0,DB01610
DB00967,DB00502,0,DB00177
DB01181,DB00897,0,DB00361
DB00330,DB04441,0,DB00727
DB00244,DB00238,0,DB01194
DB00624,DB00367,0,DB00975
DB00335,DB01264,0,DB00695
DB00909,DB01067,0,DB00975
DB01162,DB00465,0,DB00537
DB01026,DB00501,0,DB00900
DB01291,DB00208,0,DB01232
DB00794,DB00523,0,DB00996
DB00319,DB00468,0,DB00457
DB00350,DB01062,0,DB00398
DB00248,DB01044,0,DB01236
DB00204,DB00424,0,DB00371
DB00585,DB00619,0,DB00497
DB00585,DB00208,0,DB00191
DB00967,DB00438,0,DB00457
DB00883,DB01609,0,DB00424
DB00990,DB00501,0,DB00390
DB00996,DB00700,0,DB00291
DB00808,DB00277,0,DB00373
DB00153,DB00889,0,DB01060
DB00983,DB00495,0,DB01233
DB00398,DB01004,0,DB00567
DB00426,DB01126,0,DB00480
DB00530,DB01016,0,DB00542
DB00250,DB00770,0,DB00371
DB00862,DB01586,0,DB00580
DB00658,DB00315,0,DB00485
DB01042,DB01039,0,DB00986
DB00927,DB00708,0,DB00958
DB00924,DB00673,0,DB00180
DB00350,DB00938,0,DB00370
DB00968,DB00328,0,DB00231
DB00494,DB00495,0,DB00859
DB01059,DB01217,0,DB00445
DB00284,DB00496,0,DB00421
DB00184,DB06151,0,DB01416
DB00477,DB01097,0,DB01019
DB01004,DB00395,0,DB00857
DB01140,DB00658,0,DB00316
DB00642,DB00257,0,DB00270
DB00194,DB00370,0,DB00742
DB00175,DB01254,0,DB00624
DB01026,DB00776,0,DB00717
DB00208,DB00480,0,DB00927
DB00598,DB00377,0,DB00999
DB01203,DB01190,0,DB00641
DB01110,DB00328,0,DB00275
DB00440,DB00222,0,DB00398
DB01586,DB00377,0,DB00775
DB00549,DB01023,0,DB00860
DB00480,DB00396,0,DB00425
DB01110,DB00650,0,DB00642
DB06700,DB00443,0,DB00776
DB00319,DB01238,0,DB01205
DB01137,DB00851,0,DB01362
DB00968,DB00497,0,DB00472
DB00279,DB01216,0,DB00328
DB00953,DB00874,0,DB00285
DB01240,DB00496,0,DB01129
DB00262,DB01043,0,DB00399
DB00441,DB01291,0,DB00593
DB01202,DB01110,0,DB00204
DB00330,DB01006,0,DB00724
DB00649,DB00881,0,DB00440
DB00953,DB00535,0,DB01221
DB00862,DB00443,0,DB00193
DB01195,DB00921,0,DB01036
DB01195,DB01149,0,DB01005
DB00603,DB00541,0,DB00396
DB00422,DB00585,0,DB00328
DB00962,DB01118,0,DB00673
DB00862,DB00426,0,DB00315
DB00681,DB00710,0,DB01610
DB00804,DB01043,0,DB00529
DB00398,DB00207,0,DB00188
DB00270,DB00833,0,DB00787
DB00967,DB01077,0,DB00945
DB00361,DB01085,0,DB01149
DB00619,DB01043,0,DB00460
DB00270,DB00675,0,DB00513
DB00915,DB00317,0,DB00630
DB00625,DB00806,0,DB01044
DB00624,DB01006,0,DB00489
DB00529,DB00215,0,DB00612
DB01149,DB01118,0,DB00887
DB00530,DB00776,0,DB00603
DB01610,DB00794,0,DB01211
DB00580,DB00310,0,DB00809
DB00494,DB01609,0,DB00296
DB00921,DB00727,0,DB00654
DB01004,DB00455,0,DB01045
DB01004,DB01097,0,DB00208
DB00968,DB00683,0,DB01030
DB00531,DB00745,0,DB00363
DB00549,DB00656,0,DB01110
DB00622,DB00776,0,DB00973
DB00535,DB01079,0,DB00278
DB00697,DB00993,0,DB00496
DB00763,DB00656,0,DB00370
DB00270,DB00477,0,DB00459
DB00438,DB00878,0,DB00435
DB01140,DB01069,0,DB00952
DB00668,DB01611,0,DB00874
DB00709,DB01077,0,DB00718
DB00989,DB00396,0,DB01039
DB00321,DB01140,0,DB00401
DB01006,DB00257,0,DB00188
DB02379,DB00501,0,DB00864
DB00177,DB01264,0,DB01181
DB00115,DB00912,0,DB00294
DB00284,DB00987,0,DB00177
DB00440,DB01195,0,DB00690
DB00180,DB00422,0,DB00303
DB00493,DB01045,0,DB00213
DB00795,DB01264,0,DB00529
DB00762,DB00806,0,DB01362
DB01026,DB00757,0,DB01020
DB00181,DB00480,0,DB00836
DB01026,DB00493,0,DB01162
DB00820,DB00668,0,DB00877
DB00983,DB01238,0,DB00745
DB00268,DB01048,0,DB00494
DB00951,DB01173,0,DB00374
DB01232,DB00684,0,DB00277
DB00601,DB01217,0,DB00402
DB01217,DB01222,0,DB01264
DB01033,DB00968,0,DB00586
DB01048,DB00749,0,DB00497
DB00580,DB00625,0,DB00966
DB00214,DB00650,0,DB00373
DB00238,DB00273,0,DB00757
DB01240,DB01023,0,DB00338
DB00426,DB00921,0,DB01189
DB00959,DB01216,0,DB00297
DB00153,DB00819,0,DB00900
DB01060,DB00611,0,DB00973
DB00959,DB01188,0,DB01142
DB00472,DB01232,0,DB00757
DB00458,DB00951,0,DB00482
DB00567,DB01232,0,DB00897
DB00650,DB00273,0,DB01020
DB01059,DB01041,0,DB00642
DB00549,DB00622,0,DB00879
DB00585,DB01060,0,DB00376
DB00422,DB02379,0,DB01068
DB00747,DB00973,0,DB00862
DB01110,DB01264,0,DB01112
DB00624,DB01190,0,DB00537
DB00248,DB00496,0,DB00605
DB00612,DB00625,0,DB00864
DB00426,DB00966,0,DB00413
DB01085,DB01112,0,DB01181
DB01236,DB00328,0,DB00210
DB00649,DB00367,0,DB00742
DB01193,DB00575,0,DB00327
DB01240,DB00533,0,DB00341
DB00549,DB00257,0,DB00297
DB00440,DB00642,0,DB00540
DB01273,DB01045,0,DB00295
DB00441,DB00737,0,DB00230
DB00333,DB00227,0,DB00243
DB00262,DB01156,0,DB01137
DB00424,DB00909,0,DB01204
DB00962,DB00987,0,DB00350
DB00270,DB00317,0,DB00481
DB00315,DB00317,0,DB01068
DB00921,DB00193,0,DB00934
DB00493,DB00874,0,DB00763
DB00598,DB00315,0,DB00248
DB00204,DB00975,0,DB01104
DB01004,DB01069,0,DB00200
DB00495,DB00227,0,DB01095
DB00542,DB00953,0,DB01140
DB00413,DB00495,0,DB00196
DB01118,DB00989,0,DB01212
DB00492,DB00440,0,DB01203
DB00361,DB00881,0,DB00203
DB00836,DB00989,0,DB00859
DB00909,DB00795,0,DB00188
DB00531,DB00819,0,DB01242
DB00542,DB00622,0,DB01068
DB00284,DB00549,0,DB00698
DB00458,DB00698,0,DB00339
DB01005,DB00188,0,DB00295
DB00335,DB00833,0,DB01045
DB00222,DB00541,0,DB01406
DB00441,DB00625,0,DB00319
DB00889,DB01072,0,DB00529
DB00734,DB00972,0,DB00695
DB00642,DB01149,0,DB00413
DB01202,DB00947,0,DB00423
DB00199,DB00989,0,DB00726
DB00697,DB00542,0,DB01273
DB00204,DB00317,0,DB00281
DB00590,DB00465,0,DB01082
DB01032,DB00564,0,DB00844
DB01036,DB00683,0,DB00842
DB00328,DB00367,0,DB00153
DB00310,DB01609,0,DB00571
DB00315,DB00541,0,DB00273
DB01083,DB01126,0,DB00804
DB00472,DB00361,0,DB00454
DB00492,DB00401,0,DB01189
DB00284,DB00523,0,DB00996
DB01036,DB00690,0,DB00652
DB00794,DB00317,0,DB01331
DB00763,DB00481,0,DB01223
DB00458,DB00874,0,DB00631
DB00346,DB01273,0,DB00201
DB00285,DB00297,0,DB06151
DB00401,DB00470,0,DB01197
DB01059,DB00310,0,DB00698
DB00773,DB00656,0,DB00220
DB00492,DB00465,0,DB00261
DB00422,DB00495,0,DB00188
DB01263,DB00776,0,DB00213
DB01033,DB00490,0,DB00975
DB00224,DB00813,0,DB00261
DB00426,DB00741,0,DB01048
DB00531,DB00477,0,DB00753
