Drug1_ID,Drug2_ID,Y,Neg samples
DB00450,DB00916,0,DB00328
DB00787,DB00433,1,DB00280
DB00458,DB01001,1,DB01327
DB00701,DB00320,0,DB00715
DB01337,DB00494,0,DB00530
DB00376,DB00584,1,DB01189
DB00244,DB01110,0,DB01181
DB00741,DB00332,1,DB00359
DB01586,DB00482,1,DB00543
DB00316,DB01367,1,DB00542
DB00745,DB00737,1,DB01016
DB00275,DB00993,1,DB00393
DB01337,DB01006,0,DB00470
DB00413,DB01577,0,DB01029
DB00612,DB00315,0,DB01143
DB00654,DB00857,1,DB01101
DB00967,DB01410,0,DB01044
DB00990,DB00809,0,DB00795
DB00492,DB00869,0,DB01020
DB00555,DB00482,1,DB00457
DB00213,DB00709,1,DB00443
DB00712,DB01181,0,DB00281
DB00678,DB00918,0,DB00811
DB00262,DB00264,1,DB00441
DB01114,DB00158,0,DB01001
DB00542,DB00727,1,DB01044
DB00196,DB00650,1,DB01105
DB00490,DB00783,1,DB00393
DB00661,DB01267,0,DB01115
DB00361,DB01577,0,DB00480
DB00853,DB01019,0,DB00700
DB00836,DB00445,1,DB00623
DB06151,DB00291,0,DB00668
DB01082,DB00305,0,DB01142
DB06700,DB00584,1,DB00227
DB01182,DB00717,0,DB01143
DB00182,DB00421,0,DB01082
DB00275,DB00822,0,DB01020
DB00709,DB00455,1,DB00841
DB01586,DB01610,1,DB01406
DB01142,DB00987,0,DB00904
DB00530,DB00381,1,DB00722
DB01222,DB00857,1,DB01042
DB00869,DB00485,0,DB00813
DB00423,DB00632,0,DB01009
DB00564,DB00177,1,DB00822
DB00395,DB00331,1,DB00704
DB01033,DB01362,0,DB00417
DB00268,DB00482,1,DB00333
DB00481,DB00795,1,DB01167
DB01085,DB01079,1,DB00598
DB00709,DB00443,1,DB00611
DB01240,DB00390,1,DB00860
DB00740,DB00485,0,DB00433
DB00713,DB00623,0,DB00210
DB00210,DB00559,0,DB00622
DB00277,DB00457,0,DB00642
DB00714,DB01610,0,DB00787
DB00425,DB01132,1,DB00746
DB00313,DB00503,1,DB00642
DB00284,DB01029,1,DB00724
DB01112,DB00332,1,DB00450
DB00813,DB00457,0,DB00497
DB00603,DB00264,1,DB00998
DB01260,DB01577,0,DB00709
DB01143,DB01097,0,DB01105
DB01053,DB00319,0,DB01223
DB01023,DB00264,1,DB00583
DB00332,DB01104,1,DB00330
DB00203,DB00921,0,DB02379
DB00674,DB00320,0,DB00601
DB00323,DB00675,0,DB00973
DB00659,DB01126,0,DB00802
DB00740,DB01001,1,DB00904
DB00492,DB00564,1,DB01114
DB00538,DB00575,1,DB00989
DB00555,DB01260,0,DB00737
DB00563,DB00433,1,DB00468
DB00741,DB00292,1,DB00496
DB00622,DB01219,1,DB01008
DB01217,DB00734,0,DB01030
DB00833,DB00482,1,DB00224
DB01079,DB00175,1,DB00419
DB01005,DB00184,0,DB00904
DB00563,DB01595,1,DB00317
DB01023,DB00575,1,DB00541
DB00424,DB00620,1,DB01039
DB00415,DB00804,0,DB00927
DB01193,DB01062,1,DB01189
DB01224,DB00605,1,DB00343
DB00967,DB00399,1,DB00424
DB00802,DB01020,1,DB00331
DB00394,DB00468,1,DB00873
DB00531,DB00136,1,DB00279
DB00220,DB00433,0,DB00681
DB02300,DB00490,0,DB00582
DB00548,DB00136,0,DB00558
DB00864,DB00608,0,DB00972
DB01586,DB01242,0,DB00741
DB01327,DB01060,1,DB01263
DB00238,DB00451,1,DB00544
DB00787,DB00320,0,DB01242
DB00882,DB00367,0,DB00697
DB00338,DB00395,1,DB00619
DB00571,DB00658,1,DB00934
DB00426,DB00993,0,DB00802
DB00577,DB00196,1,DB00704
DB01104,DB01194,1,DB00882
DB00481,DB00490,1,DB00602
DB00445,DB00377,1,DB00906
DB00458,DB00264,1,DB00535
DB00916,DB00650,1,DB00295
DB00458,DB00648,0,DB01263
DB00533,DB00620,1,DB01623
DB05271,DB00501,0,DB00722
DB01085,DB01595,0,DB00747
DB00623,DB01008,0,DB00681
DB01032,DB00459,0,DB00889
DB00398,DB00700,0,DB00410
DB00811,DB00917,0,DB00530
DB01212,DB00747,1,DB00313
DB00881,DB00675,1,DB01406
DB00181,DB00439,0,DB00277
DB00571,DB00373,1,DB01172
DB00605,DB01023,1,DB00519
DB01223,DB00303,0,DB00292
DB00967,DB00973,1,DB00704
DB00916,DB01331,1,DB00632
DB00762,DB01167,0,DB00862
DB00591,DB00485,0,DB01609
DB01009,DB00713,1,DB00252
DB00541,DB00334,1,DB02379
DB01105,DB01609,0,DB00678
DB02300,DB00749,1,DB01263
DB00709,DB01043,0,DB01001
DB00582,DB01053,0,DB01167
DB00351,DB00470,1,DB00953
DB00295,DB00315,1,DB00280
DB00497,DB00136,1,DB01115
DB00529,DB01020,0,DB00880
DB00627,DB00281,1,DB01005
DB00763,DB00822,0,DB00741
DB00813,DB06151,1,DB00323
DB00880,DB00208,0,DB01112
DB00563,DB00698,1,DB01367
DB00742,DB00220,0,DB00264
DB00962,DB01260,0,DB00211
DB01248,DB01577,0,DB00697
DB00714,DB01029,0,DB00991
DB00341,DB00619,1,DB00182
DB01076,DB00425,1,DB00227
DB01095,DB01062,1,DB00724
DB00625,DB00257,1,DB00784
DB01233,DB00497,1,DB00584
DB00878,DB00433,1,DB01267
DB00811,DB01205,0,DB00550
DB00307,DB01589,0,DB01194
DB00718,DB00883,0,DB00998
DB00601,DB00584,1,DB00593
DB00162,DB00178,0,DB00441
DB00695,DB02530,1,DB00550
DB00762,DB00186,1,DB01112
DB00548,DB00317,0,DB01085
DB00990,DB00953,0,DB00338
DB00927,DB01611,1,DB00543
DB00697,DB00275,1,DB04441
DB00681,DB00722,1,DB00115
DB00683,DB01029,1,DB00749
DB00404,DB01362,0,DB00623
DB00343,DB00813,1,DB00918
DB00205,DB00758,0,DB00650
DB00330,DB00379,0,DB01079
DB01413,DB01229,1,DB00674
DB00712,DB00367,0,DB00201
DB01127,DB01014,0,DB00991
DB00537,DB01112,1,DB00700
DB00531,DB01117,1,DB00419
DB00477,DB00678,1,DB00203
DB00454,DB00671,0,DB00863
DB00497,DB00683,1,DB00543
DB00784,DB00570,0,DB01117
DB00480,DB01112,1,DB00162
DB00701,DB00227,0,DB00612
DB00264,DB01609,1,DB00224
DB00358,DB01114,0,DB01069
DB00757,DB00545,0,DB01042
DB00442,DB00575,0,DB00204
DB00757,DB01050,1,DB00775
DB00454,DB01110,0,DB00295
DB00334,DB00176,1,DB00784
DB00248,DB00712,0,DB00672
DB01118,DB01132,1,DB00877
DB00208,DB01186,0,DB00987
DB00243,DB00317,0,DB00324
DB00582,DB00669,0,DB00512
DB01059,DB00538,0,DB00718
DB00549,DB00421,1,DB00242
DB00620,DB00998,1,DB00374
DB00656,DB00987,0,DB00900
DB00413,DB00313,1,DB00519
DB00883,DB00438,1,DB00784
DB00200,DB01062,0,DB00999
DB01004,DB00558,0,DB00242
DB00877,DB01067,1,DB00722
DB01197,DB00514,0,DB00524
DB00633,DB00442,0,DB00586
DB00850,DB00423,0,DB01142
DB01006,DB00513,0,DB01039
DB00503,DB00158,1,DB00909
DB00841,DB00443,1,DB01188
DB00477,DB00887,0,DB01215
DB00601,DB00818,1,DB00415
DB00552,DB00641,1,DB01009
DB00519,DB00303,0,DB00548
DB01008,DB01016,0,DB00422
DB00710,DB00513,0,DB00458
DB00863,DB00433,1,DB01327
DB00912,DB00273,1,DB00371
DB00975,DB00564,1,DB00605
DB00558,DB00315,0,DB00563
DB00175,DB00593,0,DB00575
DB00439,DB00543,0,DB01029
DB00571,DB00583,0,DB01043
DB00548,DB00713,0,DB06700
DB00359,DB00395,0,DB00776
DB01406,DB01143,0,DB00209
DB01026,DB01083,0,DB01195
DB00413,DB01205,0,DB00960
DB00213,DB00763,1,DB00257
DB00635,DB00887,1,DB01232
DB00199,DB00783,1,DB00598
DB00459,DB01039,1,DB01072
DB01136,DB01041,1,DB00927
DB00700,DB00421,1,DB00379
DB00426,DB00583,0,DB00958
DB00198,DB00549,0,DB00317
DB00333,DB00752,0,DB01211
DB01204,DB00296,0,DB00829
DB00708,DB01167,1,DB00690
DB00999,DB00962,1,DB00408
DB01137,DB00989,1,DB01589
DB00493,DB00656,0,DB00494
DB01132,DB00421,1,DB00593
DB00497,DB01039,1,DB00195
DB00458,DB00315,0,DB01036
DB00571,DB00590,1,DB00307
DB00497,DB00399,1,DB02530
DB00649,DB01118,0,DB00920
DB04441,DB00451,1,DB00850
DB00945,DB00623,1,DB00713
DB00321,DB00565,0,DB00698
DB00960,DB01260,0,DB00218
DB00704,DB00874,0,DB00513
DB00820,DB00715,1,DB00542
DB00472,DB01242,1,DB00424
DB01069,DB00918,1,DB00570
DB00542,DB00924,1,DB00611
DB00413,DB01611,1,DB01042
DB00927,DB00238,1,DB00897
DB01047,DB00324,0,DB00583
DB00709,DB00439,0,DB00717
DB00359,DB00176,0,DB00627
DB00439,DB00843,0,DB01110
DB00776,DB00215,1,DB00603
DB01136,DB01190,1,DB01181
DB00708,DB00524,0,DB00421
DB01212,DB00916,1,DB00622
DB00423,DB00904,1,DB00879
DB01233,DB00969,1,DB00205
DB00953,DB00695,1,DB01595
DB00479,DB00162,0,DB01097
DB01162,DB00186,1,DB00333
DB00458,DB00399,1,DB00798
DB01224,DB00780,1,DB00912
DB00762,DB00780,0,DB01327
DB01204,DB01136,1,DB01059
DB01195,DB01008,0,DB00421
DB00690,DB01039,1,DB00674
DB00346,DB06700,0,DB01215
DB00415,DB00790,0,DB00294
DB00215,DB00468,1,DB00242
DB00533,DB01150,1,DB00529
DB01406,DB01136,0,DB00468
DB00722,DB00264,1,DB00181
DB00818,DB00421,1,DB00752
DB00439,DB01611,1,DB00355
DB01149,DB01136,1,DB01030
DB00310,DB01067,1,DB00700
DB00559,DB00323,0,DB00820
DB01036,DB01062,1,DB00320
DB00580,DB00758,1,DB01143
DB00611,DB00593,0,DB00451
DB00602,DB02379,0,DB01079
DB01062,DB00794,1,DB00210
DB00698,DB01155,0,DB00460
DB00598,DB00973,1,DB01037
DB01009,DB01267,0,DB00567
DB00295,DB01039,1,DB00842
DB00270,DB00543,0,DB00497
DB00850,DB00608,0,DB01233
DB00529,DB01229,0,DB01215
DB00999,DB00257,1,DB00559
DB00909,DB00881,0,DB00242
DB00162,DB00874,0,DB01155
DB00530,DB00307,0,DB00215
DB00741,DB00188,1,DB00619
DB00624,DB00652,0,DB00490
DB00571,DB01229,1,DB00960
DB00445,DB00912,1,DB01410
DB01291,DB01062,1,DB00294
DB00331,DB00419,0,DB00583
DB00861,DB00753,0,DB00220
DB01156,DB01367,1,DB01118
DB00184,DB00796,1,DB00790
DB00327,DB01156,1,DB00684
DB00297,DB01150,0,DB00395
DB00712,DB00998,0,DB01210
DB00180,DB00294,0,DB01137
DB00652,DB01238,0,DB01265
DB01059,DB00482,1,DB01254
DB01413,DB00880,1,DB01623
DB00224,DB00773,0,DB00243
DB00512,DB00668,1,DB00502
DB00806,DB00238,0,DB00198
DB02300,DB00175,1,DB00883
DB00861,DB00951,0,DB00494
DB01205,DB01079,0,DB00879
DB00489,DB00313,0,DB01043
DB00203,DB00320,0,DB00675
DB00590,DB01110,1,DB00356
DB00514,DB00790,0,DB00921
DB00695,DB00513,1,DB00740
DB01193,DB01068,1,DB00987
DB01077,DB00445,1,DB00321
DB00747,DB00650,1,DB00490
DB00371,DB00753,0,DB00622
DB00443,DB01150,0,DB00399
DB00757,DB00215,1,DB00656
DB00701,DB00350,0,DB00906
DB01039,DB00656,1,DB00752
DB00635,DB01079,1,DB00535
DB00970,DB00921,0,DB01101
DB00398,DB00273,1,DB00459
DB00423,DB01104,1,DB01026
DB00440,DB00860,1,DB00758
DB00577,DB00201,0,DB00188
DB01249,DB00550,0,DB00658
DB00603,DB01183,0,DB00757
DB00455,DB00193,1,DB00742
DB00993,DB00877,1,DB00672
DB01233,DB00880,1,DB00859
DB00542,DB00819,0,DB00273
DB00359,DB00393,0,DB00833
DB00222,DB00684,0,DB00586
DB00194,DB00177,1,DB00305
DB00194,DB00758,1,DB00798
DB00379,DB00433,1,DB00737
DB00818,DB00796,1,DB01150
DB00583,DB00934,0,DB00620
DB00262,DB00650,1,DB00708
DB00334,DB00857,1,DB00393
DB00313,DB00175,1,DB00479
DB01026,DB00162,0,DB00763
DB00278,DB00421,0,DB01188
DB00199,DB01173,0,DB01014
DB00571,DB01001,1,DB00291
DB00658,DB00863,1,DB00470
DB00953,DB00214,0,DB00493
DB00211,DB00199,0,DB01039
DB01137,DB01060,1,DB00775
DB00203,DB01060,1,DB01053
DB00591,DB00747,0,DB01142
DB01263,DB00593,0,DB00813
DB00804,DB01104,1,DB00780
DB01019,DB00524,0,DB00874
DB01413,DB00324,0,DB00864
DB00481,DB00334,1,DB00668
DB01129,DB01022,0,DB00399
DB01586,DB00425,1,DB00489
DB00571,DB00884,1,DB01589
DB00951,DB00567,1,DB01083
DB00200,DB00656,0,DB00395
DB01036,DB00393,0,DB00523
DB00784,DB01039,1,DB00873
DB01118,DB00220,0,DB00341
DB00623,DB00490,0,DB00843
DB00278,DB00261,0,DB00684
DB01053,DB00460,0,DB00603
DB01140,DB00672,0,DB00205
DB00533,DB00502,1,DB01219
DB00967,DB00864,1,DB01219
DB00351,DB00331,1,DB00523
DB00455,DB00861,0,DB00773
DB00580,DB00158,1,DB01195
DB01151,DB00986,0,DB00194
DB00742,DB00273,0,DB00530
DB00741,DB00544,1,DB01205
DB01260,DB00356,0,DB00557
DB00162,DB00331,1,DB00960
DB01327,DB00934,0,DB00649
DB00709,DB00969,0,DB00550
DB00208,DB01068,1,DB01127
DB00986,DB00605,0,DB00590
DB01203,DB01267,0,DB00313
DB00479,DB00215,0,DB00410
DB01233,DB01136,1,DB00799
DB01181,DB00668,0,DB00361
DB00601,DB00584,1,DB00180
DB00708,DB01589,0,DB00883
DB00970,DB00485,0,DB02300
DB01149,DB00402,1,DB00912
DB01001,DB00737,1,DB00334
DB01217,DB00799,0,DB00214
DB00648,DB00408,0,DB00804
DB00514,DB00818,0,DB01128
DB01212,DB00363,1,DB00261
DB00654,DB00652,0,DB00451
DB00198,DB00433,0,DB00443
DB01327,DB00715,1,DB00804
DB00619,DB00773,1,DB00210
DB00218,DB00678,1,DB00882
DB00358,DB00457,0,DB00916
DB00285,DB01150,1,DB00934
DB01053,DB00650,0,DB00593
DB01416,DB01173,0,DB01205
DB00673,DB00184,0,DB00912
DB00296,DB01041,0,DB00623
DB00472,DB00999,1,DB00947
DB00423,DB00227,1,DB01132
DB00533,DB01215,1,DB01059
DB00394,DB00819,0,DB00181
DB00350,DB00851,0,DB00355
DB00361,DB00549,0,DB01215
DB01005,DB01104,1,DB00495
DB01077,DB00652,0,DB00757
DB01224,DB00270,1,DB00550
DB00648,DB00960,0,DB01215
DB01367,DB00513,0,DB02300
DB01085,DB01101,0,DB00281
DB00494,DB00470,0,DB01238
DB00458,DB01044,0,DB00993
DB01137,DB00674,0,DB00658
DB00529,DB00541,0,DB00880
DB01267,DB00884,0,DB00358
DB00727,DB00433,1,DB00323
DB00213,DB01036,1,DB01029
DB00355,DB00323,0,DB00177
DB01233,DB01150,0,DB00950
DB00531,DB00277,0,DB00864
DB00220,DB01101,0,DB00186
DB00799,DB00296,0,DB00178
DB01137,DB01059,1,DB01140
DB01204,DB01036,1,DB01030
DB00675,DB00442,0,DB00359
DB00230,DB00331,1,DB00879
DB00315,DB00796,0,DB00635
DB00567,DB01188,1,DB01204
DB00558,DB00356,0,DB00802
DB01118,DB00330,0,DB00320
DB00371,DB00960,0,DB00571
DB00459,DB01194,0,DB01238
DB01082,DB00339,1,DB00394
DB00649,DB00878,0,DB00859
DB00697,DB04441,0,DB00989
DB00194,DB01047,0,DB01173
DB00844,DB01110,0,DB00423
DB00990,DB00752,0,DB00874
DB00787,DB00950,1,DB00394
DB00920,DB00261,0,DB00175
DB00558,DB00737,0,DB00947
DB00590,DB00207,1,DB00794
DB00608,DB00593,0,DB01043
DB00708,DB00376,0,DB00465
DB00213,DB00669,1,DB00884
DB00341,DB00426,1,DB00701
DB01337,DB01104,0,DB00316
DB00472,DB00334,1,DB00934
DB00435,DB00396,0,DB00186
DB01229,DB00584,1,DB00224
DB00196,DB01609,1,DB00195
DB00882,DB00543,0,DB00320
DB00796,DB00678,1,DB00879
DB00115,DB00773,0,DB00996
DB00861,DB00230,0,DB01210
DB00472,DB01167,0,DB00243
DB00208,DB00565,0,DB00252
DB01240,DB00501,0,DB00216
DB01275,DB00658,0,DB00445
DB00945,DB00683,1,DB00356
DB00310,DB01023,1,DB00912
DB01291,DB00550,0,DB01068
DB00538,DB00656,0,DB01140
DB00884,DB01020,1,DB00633
DB00623,DB00281,0,DB00231
DB00332,DB00966,1,DB01128
DB01275,DB00864,0,DB00330
DB00996,DB00749,1,DB00353
DB00811,DB00421,1,DB00422
DB00586,DB00484,1,DB00370
DB00481,DB00332,1,DB00623
DB00883,DB00950,1,DB00224
DB00631,DB00669,0,DB01126
DB00873,DB01008,0,DB00291
DB00567,DB00499,0,DB00775
DB00674,DB01043,1,DB04441
DB00512,DB00808,1,DB00986
DB00537,DB00623,0,DB00513
DB01140,DB00222,0,DB01202
DB01022,DB01367,0,DB00790
DB01233,DB00332,1,DB01611
DB00424,DB00317,1,DB00652
DB00224,DB00450,0,DB00590
DB00842,DB00395,1,DB00862
DB01004,DB01203,0,DB00881
DB00439,DB01610,0,DB00794
DB00558,DB00918,0,DB00281
DB01173,DB01190,0,DB01267
DB00722,DB01189,0,DB00718
DB01004,DB00446,0,DB00811
DB00359,DB00741,0,DB00177
DB01136,DB00783,1,DB00162
DB00787,DB01076,1,DB00492
DB00542,DB00649,0,DB01195
DB00182,DB00402,0,DB00633
DB00450,DB00264,1,DB01043
DB00648,DB00338,1,DB00535
DB00373,DB00622,0,DB01129
DB00571,DB00580,1,DB00701
DB00851,DB00538,0,DB01069
DB00659,DB00262,0,DB01240
DB01236,DB00690,0,DB00398
DB01115,DB00887,1,DB01265
DB00330,DB00257,1,DB00458
DB02300,DB00292,0,DB00811
DB00591,DB00328,0,DB00550
DB01236,DB00421,1,DB00273
DB00611,DB01006,0,DB00470
DB00602,DB01182,0,DB00585
DB00277,DB00998,0,DB00468
DB00734,DB01104,1,DB00355
DB00996,DB00571,1,DB00373
DB01337,DB00261,0,DB00747
DB00396,DB01589,1,DB00489
DB01137,DB00227,1,DB01267
DB00425,DB00460,0,DB00945
DB00193,DB00435,0,DB00960
DB00248,DB00927,1,DB01127
DB00401,DB01105,0,DB00356
DB00887,DB00650,1,DB00211
DB00338,DB00708,1,DB00549
DB00410,DB01118,0,DB00465
DB00927,DB00499,1,DB02300
DB00818,DB00570,0,DB00924
DB01236,DB00346,0,DB01327
DB01193,DB00374,0,DB00906
DB00945,DB00470,1,DB00435
DB02300,DB00704,0,DB00787
DB00674,DB00734,1,DB00912
DB00631,DB01008,0,DB00209
DB01114,DB00207,0,DB00353
DB00734,DB00216,0,DB00684
DB00422,DB00563,1,DB00374
DB01224,DB01203,1,DB00717
DB00668,DB01216,0,DB01033
DB00199,DB00684,1,DB00794
DB00889,DB01167,1,DB00401
DB00454,DB00559,0,DB00250
DB01156,DB00214,1,DB00460
DB00642,DB00220,0,DB00887
DB00906,DB00934,0,DB00278
DB00650,DB00433,1,DB00799
DB00620,DB00477,0,DB00627
DB00281,DB00332,1,DB00415
DB00193,DB01112,1,DB00951
DB00853,DB01223,0,DB00315
DB00307,DB00334,0,DB00918
DB00338,DB01020,1,DB00558
DB00454,DB00367,0,DB00780
DB00920,DB00461,0,DB00740
DB00537,DB00811,1,DB00537
DB00602,DB00654,0,DB00484
DB00996,DB00361,1,DB00775
DB00193,DB00897,1,DB00489
DB01406,DB00216,0,DB00909
DB01062,DB01110,0,DB00704
DB01242,DB00499,0,DB00708
DB00257,DB00485,0,DB00991
DB01224,DB00490,1,DB00291
DB00818,DB00575,1,DB00419
DB00924,DB00203,1,DB00648
DB00519,DB00328,0,DB01181
DB00571,DB00917,0,DB00675
DB00182,DB00450,0,DB01129
DB01045,DB00238,1,DB00580
DB00284,DB01044,1,DB00652
DB00602,DB01217,0,DB01194
DB00361,DB00916,1,DB00211
DB00564,DB00822,0,DB01193
DB00652,DB00490,1,DB00887
DB00708,DB00178,1,DB00654
DB01162,DB00448,1,DB00709
DB00880,DB01060,0,DB01105
DB00231,DB00494,1,DB01406
DB01224,DB00373,1,DB00455
DB00983,DB00874,1,DB00363
DB00552,DB01127,0,DB00296
DB00775,DB00953,0,DB00993
DB00798,DB00523,0,DB00218
DB00489,DB00356,0,DB00460
DB00346,DB00624,1,DB01149
DB01030,DB00659,0,DB01233
DB00953,DB01331,0,DB00421
DB00211,DB00906,0,DB00698
DB00726,DB01223,0,DB00370
DB01032,DB01142,0,DB01019
DB01202,DB00468,0,DB00564
DB00319,DB00874,0,DB00410
DB01162,DB00934,0,DB05271
DB00512,DB00674,0,DB00713
DB00671,DB01216,0,DB00704
DB01050,DB00672,0,DB01167
DB00548,DB01104,0,DB01082
DB00591,DB00320,0,DB00882
DB00580,DB00162,0,DB00489
DB00313,DB00448,1,DB00966
DB00991,DB00672,0,DB00361
DB00381,DB00722,1,DB01609
DB06151,DB00513,0,DB01029
DB00439,DB01118,0,DB00829
DB00889,DB00842,0,DB00627
DB00953,DB00700,0,DB00650
DB00231,DB00328,1,DB01077
DB00181,DB01129,1,DB00379
DB00683,DB00966,0,DB00813
DB01204,DB01029,1,DB00402
DB01112,DB00897,1,DB00784
DB01193,DB00465,0,DB05271
DB00625,DB00951,1,DB00967
DB00798,DB00557,0,DB01020
DB00315,DB00804,0,DB00746
DB01033,DB01005,1,DB01105
DB00257,DB01216,1,DB01240
DB00770,DB00279,0,DB00373
DB00924,DB00270,1,DB00514
DB00440,DB00715,1,DB00323
DB00993,DB00443,1,DB00426
DB00218,DB01005,1,DB00753
DB00630,DB01006,1,DB00717
DB00381,DB00861,0,DB01219
DB01182,DB01001,0,DB00563
DB00422,DB01118,0,DB00182
DB00465,DB00158,1,DB00543
DB01053,DB00320,0,DB01264
DB00481,DB00136,1,DB00440
DB00341,DB01156,1,DB01151
DB00678,DB01029,1,DB00906
DB00408,DB00294,0,DB00794
DB00408,DB01136,0,DB00704
DB00158,DB00485,0,DB00559
DB06151,DB00758,1,DB00153
DB00244,DB00480,0,DB01241
DB00530,DB00924,0,DB05271
DB01115,DB00280,1,DB00658
DB00920,DB00468,0,DB00280
DB00327,DB00959,1,DB00205
DB01186,DB01068,1,DB00262
DB00268,DB00603,1,DB00668
DB00648,DB00884,0,DB01172
DB00533,DB00625,1,DB00859
DB00307,DB00529,0,DB00224
DB00745,DB00668,1,DB00773
DB01030,DB01083,0,DB00310
DB00270,DB00305,0,DB00752
DB00454,DB00497,1,DB00529
DB00924,DB00439,1,DB00924
DB01082,DB01006,0,DB00328
DB00422,DB01586,1,DB00718
DB00415,DB00353,0,DB00482
DB01032,DB00401,0,DB00887
DB00989,DB00986,0,DB02530
DB00619,DB00501,0,DB00950
DB00798,DB00200,0,DB00968
DB00912,DB01577,0,DB00601
DB00193,DB01183,0,DB00252
DB00602,DB00973,0,DB01189
DB00514,DB00808,0,DB01240
DB00458,DB00869,0,DB00697
DB00393,DB00690,0,DB00844
DB01009,DB00951,1,DB00775
DB00182,DB00327,1,DB00285
DB01076,DB00371,0,DB00417
DB00999,DB00390,1,DB00529
DB00209,DB00257,0,DB01183
DB00967,DB01029,1,DB00513
DB01129,DB00605,1,DB00742
DB00194,DB00270,0,DB00909
DB00909,DB00279,1,DB00649
DB00802,DB00377,0,DB01229
DB01129,DB01586,1,DB00674
DB01008,DB00423,0,DB00544
DB00343,DB00881,1,DB02300
DB00379,DB00177,1,DB00620
DB00327,DB04441,1,DB01193
DB00305,DB00370,0,DB00947
DB01236,DB00451,1,DB00261
DB00580,DB00622,0,DB00277
DB01047,DB01183,0,DB00417
DB00580,DB00749,1,DB00877
DB00808,DB00881,1,DB00502
DB00861,DB00535,0,DB00842
DB00198,DB01077,0,DB01223
DB01016,DB00863,1,DB01406
DB00363,DB00881,1,DB05271
DB00424,DB01623,0,DB00558
DB00741,DB01577,0,DB01202
DB00465,DB00446,0,DB00836
DB00338,DB00829,1,DB00499
DB00472,DB00413,1,DB00880
DB00850,DB00277,0,DB00989
DB00210,DB01067,0,DB00327
DB00773,DB00158,1,DB01189
DB00570,DB01006,0,DB00377
DB01224,DB00763,1,DB01143
DB00450,DB00938,0,DB01233
DB00962,DB00784,0,DB00790
DB00136,DB00320,0,DB00740
DB00708,DB01020,0,DB00652
DB00659,DB00460,0,DB00323
DB00512,DB00570,0,DB00401
DB00708,DB00878,0,DB00544
DB00275,DB01006,1,DB01193
DB00762,DB00543,0,DB00285
DB00969,DB01167,0,DB00492
DB01076,DB00983,1,DB00966
DB00284,DB01132,1,DB00277
DB00502,DB01037,0,DB00423
DB00654,DB00564,1,DB00880
DB00998,DB01241,0,DB00268
DB00529,DB00567,0,DB00889
DB01009,DB00690,0,DB01101
DB00238,DB00503,1,DB01611
DB00201,DB00395,0,DB01337
DB00398,DB01023,1,DB01210
DB00242,DB00220,0,DB00115
DB01623,DB00395,0,DB00881
DB00564,DB00257,1,DB00700
DB00355,DB00323,0,DB00917
DB00297,DB00482,1,DB01045
DB00727,DB00399,1,DB00200
DB00673,DB00991,0,DB00193
DB00601,DB00338,1,DB00305
DB06700,DB00973,1,DB01082
